wav_filename,wav_filesize,transcript
/data/shared-task/train/user-91_2014-12-04_14-37-54_utt_009.wav,44198,i want white boots
/data/shared-task/train/user-91_2014-12-04_14-37-54_utt_010.wav,45478,forty three
/data/shared-task/train/user-91_2014-12-04_14-37-54_utt_011.wav,69158,forty-three
/data/shared-task/train/user-91_2014-12-04_14-37-54_utt_013.wav,47398,i want a shirt
/data/shared-task/train/user-91_2014-12-10_09-12-51_utt_003.wav,47398,no i don't have a reservation
/data/shared-task/train/user-91_2014-12-10_09-12-51_utt_004.wav,39078,a room for four nights
/data/shared-task/train/user-91_2014-12-10_09-12-51_utt_005.wav,35878,i'd like a suite
/data/shared-task/train/user-91_2014-12-10_09-12-51_utt_007.wav,56358,i want buy with mastercard
/data/shared-task/train/user-91_2014-12-10_09-12-51_utt_009.wav,70438,i want pie with swiss francs
/data/shared-task/train/user-91_2014-12-10_09-12-51_utt_010.wav,62758,i would like pay with swiss francs
/data/shared-task/train/user-91_2014-12-10_09-12-51_utt_011.wav,49318,can i pay with swiss francs
/data/shared-task/train/user-91_2014-12-10_09-12-51_utt_012.wav,32678,has it a swimming pool
/data/shared-task/train/user-91_2014-12-10_09-12-51_utt_013.wav,53158,give it a swimming pool
/data/shared-task/train/user-91_2014-12-10_09-12-51_utt_014.wav,48038,where is the swimming pool
/data/shared-task/train/user-91_2014-12-10_09-12-51_utt_015.wav,48678,where is the swimming pool
/data/shared-task/train/user-91_2014-12-18_14-42-45_utt_002.wav,49958,a ticket to the green park
/data/shared-task/train/user-91_2014-12-18_14-42-45_utt_003.wav,43558,i need a ticket to green park
/data/shared-task/train/user-91_2014-12-18_14-42-45_utt_004.wav,44198,i want buy with visa
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_002.wav,51878,i don't have a reservation
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_003.wav,48038,i don't have a reservation
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_004.wav,32038,i have no reservation
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_007.wav,49318,no i do not have a reservation
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_008.wav,55078,i would like to have a room for one week
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_009.wav,46118,i want a room for one week
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_010.wav,30118,a junior suite
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_017.wav,39718,i am from switzerland
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_018.wav,46118,the capital from switzerland is bern
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_021.wav,28198,that's my passport
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_022.wav,43558,yes it is my passport
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_028.wav,30118,i'm good
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_029.wav,37158,i am looking for sandals
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_032.wav,26278,forty-four
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_033.wav,37158,i would like jeans
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_034.wav,31398,i would like red jeans
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_036.wav,36518,i'm a large
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_037.wav,45478,how much does it cost
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_039.wav,49958,the jeans are too expensive
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_040.wav,67238,no thank you the jeans is too expensive
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_043.wav,60838,i want a ticket be westminster
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_044.wav,41638,i would like to pay with visa
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_051.wav,87718,which bus drives there
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_054.wav,80038,mable marble arch is to hyde park
/data/shared-task/train/user-95_2014-10-25_09-40-47_utt_055.wav,66598,marble arch is to hyde park
/data/shared-task/train/user-95_2014-11-01_16-27-26_utt_003.wav,37158,a room for four nights
/data/shared-task/train/user-95_2014-11-01_16-27-26_utt_004.wav,46758,i want a room for four nights
/data/shared-task/train/user-95_2014-11-01_16-27-26_utt_005.wav,48038,single room a single room please
/data/shared-task/train/user-95_2014-11-01_16-27-26_utt_009.wav,40998,can i bay be credit card
/data/shared-task/train/user-95_2014-11-01_16-27-26_utt_010.wav,51878,there is a there is a hairdresser
/data/shared-task/train/user-95_2014-11-01_16-27-26_utt_011.wav,30758,where is the coiffeur
/data/shared-task/train/user-95_2014-11-01_16-27-26_utt_012.wav,39078,where is the hairdresser
/data/shared-task/train/user-95_2014-11-01_16-27-26_utt_019.wav,84518,a room a room for three nights
/data/shared-task/train/user-95_2014-11-01_16-27-26_utt_021.wav,26918,twine room
/data/shared-task/train/user-95_2014-11-01_16-27-26_utt_022.wav,18598,a twin room
/data/shared-task/train/user-95_2014-11-01_16-27-26_utt_023.wav,28198,twin room please
/data/shared-task/train/user-95_2014-11-01_16-27-26_utt_026.wav,44838,i would like to pay with euros
/data/shared-task/train/user-95_2014-11-01_16-27-26_utt_027.wav,25638,can i pay with euros
/data/shared-task/train/user-95_2014-11-01_16-27-26_utt_030.wav,37158,where is the hairdresser
/data/shared-task/train/user-99_2014-11-12_13-46-59_utt_002.wav,42278,i have no reservation
/data/shared-task/train/user-99_2014-11-12_13-46-59_utt_003.wav,50598,i do not have a reservation
/data/shared-task/train/user-99_2014-11-12_13-46-59_utt_004.wav,43558,a room for three nights
/data/shared-task/train/user-99_2014-11-12_13-46-59_utt_005.wav,32678,a twin room
/data/shared-task/train/user-99_2014-11-12_13-46-59_utt_006.wav,40998,i want to pay with visa
/data/shared-task/train/user-99_2014-11-12_13-46-59_utt_008.wav,14758,i'm fine
/data/shared-task/train/user-99_2014-11-12_13-46-59_utt_009.wav,18598,fine
/data/shared-task/train/user-99_2014-11-12_13-46-59_utt_011.wav,29478,i'd like to have boots
/data/shared-task/train/user-99_2014-11-12_13-46-59_utt_013.wav,21798,forty
/data/shared-task/train/user-99_2014-11-12_13-46-59_utt_014.wav,43558,i'd like to have jeans
/data/shared-task/train/user-99_2014-11-12_13-46-59_utt_016.wav,20518,small
/data/shared-task/train/user-99_2014-11-12_13-46-59_utt_019.wav,9638,the
/data/shared-task/train/user-99_2014-11-12_13-46-59_utt_020.wav,52518,the jeans are too expensive
/data/shared-task/train/user-99_2014-11-12_13-46-59_utt_024.wav,35878,three musical tickets
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_003.wav,33958,a room for seven nights
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_005.wav,30758,a junior suite
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_006.wav,43558,i want to pay with visa
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_007.wav,37158,i want to pay with visa
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_008.wav,46758,i want to pay with swiss francs
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_009.wav,26278,is there a lift
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_010.wav,28198,where is the lift
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_013.wav,26278,i do not have a reservation
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_014.wav,37158,i don't have a reservation
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_016.wav,42918,i do not have a reservation
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_018.wav,40998,a room for five nights
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_019.wav,44198,a suite please
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_022.wav,38438,i want to pay with the mastercard
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_023.wav,118438,is there a a food shop
/data/shared-task/train/user-99_2014-11-12_16-07-04_utt_026.wav,50598,where is the grocery store
/data/shared-task/train/user-99_2014-11-12_16-13-53_utt_002.wav,72998,a ticket to piccadilly circus
/data/shared-task/train/user-99_2014-11-12_16-13-53_utt_003.wav,33958,a ticket to piccadilly circus
/data/shared-task/train/user-99_2014-11-12_16-13-53_utt_004.wav,94118,a ticket to how about picadilly circus
/data/shared-task/train/user-99_2014-11-12_16-13-53_utt_005.wav,37158,i wanna pay with a mastercard
/data/shared-task/train/user-99_2014-11-20_18-26-48_utt_002.wav,42918,i have no reservation
/data/shared-task/train/user-99_2014-11-20_18-26-48_utt_003.wav,36518,i do not have a reservation
/data/shared-task/train/user-99_2014-11-20_18-26-48_utt_004.wav,58918,i do not have a reservation
/data/shared-task/train/user-99_2014-11-20_18-26-48_utt_005.wav,39718,a room for six nights
/data/shared-task/train/user-99_2014-11-20_18-26-48_utt_007.wav,36518,a suite
/data/shared-task/train/user-99_2014-11-20_18-26-48_utt_008.wav,51238,i want to pay with a credit card
/data/shared-task/train/user-99_2014-11-20_18-26-48_utt_009.wav,60838,i want to pay with a credit card
/data/shared-task/train/user-99_2014-11-20_18-26-48_utt_010.wav,35878,is there a hairdresser
/data/shared-task/train/user-99_2014-11-20_18-26-48_utt_011.wav,44838,where is the hairdresser
/data/shared-task/train/user-99_2014-11-20_18-26-48_utt_016.wav,42278,junior suite
/data/shared-task/train/user-99_2014-11-20_18-26-48_utt_018.wav,49958,i want to pay by credit card
/data/shared-task/train/user-99_2014-11-20_18-26-48_utt_020.wav,35878,is there a hotel bar
/data/shared-task/train/user-99_2014-11-20_18-26-48_utt_024.wav,28838,goodbye
/data/shared-task/train/user-99_2014-11-20_18-26-48_utt_025.wav,48038,goodbye goodbye goodbye goodbye
/data/shared-task/train/user-102_2014-10-25_16-30-46_utt_003.wav,48678,a room for three nights
/data/shared-task/train/user-102_2014-10-25_16-30-46_utt_004.wav,48678,room for three nights
/data/shared-task/train/user-102_2014-10-25_16-30-46_utt_005.wav,55078,i would like a room for three nights
/data/shared-task/train/user-102_2014-11-11_12-25-56_utt_005.wav,59558,no i don't have a reservation
/data/shared-task/train/user-102_2014-11-12_06-42-15_utt_003.wav,56998,no i don't a reservation
/data/shared-task/train/user-102_2014-11-12_06-45-05_utt_004.wav,61478,i would like a room for one week
/data/shared-task/train/user-102_2014-11-12_06-45-05_utt_010.wav,45478,can i pay with swiss francs
/data/shared-task/train/user-102_2014-11-16_09-56-32_utt_003.wav,49318,i would like five tickets to london
/data/shared-task/train/user-102_2014-11-16_09-56-32_utt_004.wav,49958,i would like to leave on monday morning
/data/shared-task/train/user-102_2014-11-16_09-56-32_utt_005.wav,37798,my name is paul
/data/shared-task/train/user-102_2014-11-16_09-56-32_utt_011.wav,41638,i would like a lemonade
/data/shared-task/train/user-102_2014-11-16_09-56-32_utt_012.wav,37798,i would like a lemonade
/data/shared-task/train/user-102_2014-11-16_09-56-32_utt_013.wav,22438,a lemonade
/data/shared-task/train/user-102_2014-11-16_09-56-32_utt_015.wav,36518,i would like a hamburger
/data/shared-task/train/user-102_2014-11-16_09-56-32_utt_016.wav,35878,i would like a hamburger
/data/shared-task/train/user-102_2014-11-16_09-56-32_utt_021.wav,39718,i would like the dessert card
/data/shared-task/train/user-102_2014-11-16_09-56-32_utt_022.wav,32678,the dessert menu please
/data/shared-task/train/user-102_2014-11-16_10-02-53_utt_005.wav,37158,where is the london eye
/data/shared-task/train/user-102_2014-11-16_10-02-53_utt_006.wav,42278,where is the london eye
/data/shared-task/train/user-102_2014-11-16_10-02-53_utt_007.wav,30758,which bus goes there
/data/shared-task/train/user-115_2014-12-18_16-07-08_utt_002.wav,64038,i don't have a reservation
/data/shared-task/train/user-115_2014-12-18_16-07-08_utt_003.wav,32678,then you're stupid
/data/shared-task/train/user-115_2014-12-18_16-07-08_utt_004.wav,56998,i have no reservation
/data/shared-task/train/user-115_2014-12-18_16-07-08_utt_007.wav,37798,a room for myself
/data/shared-task/train/user-115_2014-12-18_16-07-08_utt_008.wav,50598,a single room please
/data/shared-task/train/user-115_2014-12-18_16-07-08_utt_009.wav,21798,a post card
/data/shared-task/train/user-115_2014-12-18_16-07-08_utt_010.wav,18598,say it again i didn't
/data/shared-task/train/user-115_2014-12-18_16-07-08_utt_011.wav,9638,i would like
/data/shared-task/train/user-115_2014-12-18_16-07-08_utt_013.wav,37798,is there a grocery store
/data/shared-task/train/user-115_2014-12-18_16-07-08_utt_019.wav,50598,a single room please
/data/shared-task/train/user-115_2014-12-18_16-07-08_utt_021.wav,44198,is there a hotel bar
/data/shared-task/train/user-117_2014-12-03_12-47-50_utt_002.wav,48678,i don't have a reservation
/data/shared-task/train/user-117_2014-12-03_12-47-50_utt_005.wav,70438,i don't have a reservation
/data/shared-task/train/user-117_2014-12-03_12-47-50_utt_006.wav,54438,i don't have a reservation
/data/shared-task/train/user-117_2014-12-03_12-47-50_utt_009.wav,65958,i haven't a reservation
/data/shared-task/train/user-117_2014-12-03_12-47-50_utt_010.wav,47398,i don't have a reservation
/data/shared-task/train/user-117_2014-12-03_12-47-50_utt_019.wav,55078,i don't have a reservation
/data/shared-task/train/user-117_2014-12-03_12-47-50_utt_020.wav,63398,i haven't a reservation
/data/shared-task/train/user-117_2014-12-03_12-47-50_utt_021.wav,43558,i don't have a reservation
/data/shared-task/train/user-117_2014-12-03_12-47-50_utt_023.wav,60198,i don't have a reservation
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_002.wav,49318,i don't have a reservation
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_003.wav,51238,i haven't a reservation
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_004.wav,54438,i do not have a reservation
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_005.wav,52518,no i do not a reservation
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_006.wav,72358,i have a bedroom for seven nights
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_008.wav,48038,a single room please
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_010.wav,104358,i would like pay with visa is that ok
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_011.wav,64038,is there a hotel restaurant
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_012.wav,46758,where is the hotel restaurant
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_017.wav,56358,i like a junior suite
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_021.wav,55718,i would like to leave on saturday morning
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_022.wav,70438,i would like leave on saturday morning
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_023.wav,38438,my name is erica
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_024.wav,51238,i come from austria
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_025.wav,58278,i come from austria
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_029.wav,42918,my name is barbara
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_031.wav,37158,i'm from ireland
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_033.wav,66598,i would like a ticket by westminster please
/data/shared-task/train/user-117_2014-12-12_16-14-02_utt_035.wav,97958,i would like pay with postcard is that okay
/data/shared-task/train/user-117_2014-12-13_12-36-24_utt_002.wav,53798,no i do not have a reservation
/data/shared-task/train/user-117_2014-12-13_12-36-24_utt_004.wav,44198,i would like a suite
/data/shared-task/train/user-117_2014-12-13_12-36-24_utt_006.wav,67878,i would like pay with postcard is that okay
/data/shared-task/train/user-117_2014-12-13_12-36-24_utt_008.wav,85798,i would like pay with euros is that okay
